uid,seed,label,text,m2_output,m3_output,m4_output,m3_ctx_idx,m3_ctx_examples,m2_rqi2,m3_rqi2,m4_rqi2,m2_valid,m3_valid,m4_valid,m2_math,m3_math,m4_math,m4_changed
10765,11,True,"As a medical staff, I want to handle patient care so that I can ensure compliance",The system shall enable medical staff to manage patient care activities to verify regulatory compliance through documented actions.,The system shall enable medical staff to monitor patient care activities and verify adherence to prescribed treatment regimens.,The system shall enable medical staff to monitor patient care activities and verify adherence to prescribed treatment regimens.,"[np.int64(811), np.int64(1786), np.int64(194)]","['Follow-up data should be collected from subjects or their proxies to track symptoms and compliance with recommended treatment plans or prophylaxis.', 'The system shall follow HIPAA compliance capabilities in new functionality introduced to the system.', 'Privileges Operations staff shall have privileges to access all commands and maintenance procedures in case of problems.']",0.8510513472060228,0.6635513472060228,0.6635513472060228,True,True,True,"{'RQI': 0.8510513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6635513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6635513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
8024,11,False,"As a technician, I need to troubleshoot connection so I can optimize performance",The system shall identify and resolve connection issues within 30 seconds to improve network performance.,The system shall detect and resolve connectivity issues within 30 seconds to restore data transfer performance to baseline levels.,The system shall detect and resolve connectivity issues within 30 seconds to restore data transfer performance to baseline levels.,"[np.int64(361), np.int64(308), np.int64(886)]","['The use of these features must be limited and constrained by the following guidelines: Peer-to-peer connectivity should only be used to overcome a demonstrated performance problem.', 'The link chosen to transfer data should represent as small a bottleneck as possible for data acquisition.', 'Configuration management protocols and personnel should be identified to support multiple deployment options.']",0.6625,0.6634806164097928,0.6634806164097928,True,True,True,"{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
3630,11,True,"As a doctor, I want to process medical information in order to improve patient care","The system shall extract, validate, and integrate patient medical data to support clinical decision-making.","The system shall capture, validate, and link patient medical data to support clinical decision-making and care pathway optimization.","The system shall capture, validate, and link patient medical data to support clinical decision-making and care pathway optimization.","[np.int64(739), np.int64(747), np.int64(757)]","['These information is vital and shall be used for compared with the processed claims.', 'Patient Status - (Select from list of status options populating from Patient Status Master) suppose the status is Referral then the system will have the provision to capture Referred To and Reason for Referral, the reason for Referral should be populated from Referral master.', 'OM should aid in the collection and analysis of data to support identifying and containing the health event.']",0.6625,0.6634806164097928,0.6634806164097928,True,True,True,"{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
3633,11,True,"As a nurse, I need to manage health data so that I can ensure compliance","The system shall allow nurses to access, update, and audit health data to verify regulatory compliance records.","The system shall collect, store, and process health data in accordance with applicable regulatory standards.","The system shall collect, store, and process health data in accordance with applicable regulatory standards.","[np.int64(757), np.int64(1786), np.int64(1479)]","['OM should aid in the collection and analysis of data to support identifying and containing the health event.', 'The system shall follow HIPAA compliance capabilities in new functionality introduced to the system.', 'Confirm The driver’s approval/validation that new data/information shall be taken into account by the system.']",0.6636319081589945,0.6625,0.6625,True,True,True,"{'RQI': 0.6636319081589945, 'entropy': 3.96981578242681, 'entropy_norm': 0.9924539456067025, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
180,11,False,"As a account holder, I want to view account balance in order to comply with regulations",The system shall display the account holder's current balance in real time upon request.,The system shall display the current account balance to users upon request.,The system shall display the current account balance to users upon request.,"[np.int64(1480), np.int64(1604), np.int64(158)]","['Confirmation The driver’s approval/validation that new data/information shall be taken into account by the system.', 'Requirements: Application for VCD account Identity and access management MUST provide a functionality to register an economic operator in a formal procedure in order to create a VCD account.', 'Actors: Customer Weborder System Preconditions: Customer account must already be registered.']",0.8513315409440796,0.8517836362638819,0.8517836362638819,True,True,True,"{'RQI': 0.8513315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8517836362638819, 'entropy': 3.41829583405449, 'entropy_norm': 0.9881090915741207, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8517836362638819, 'entropy': 3.41829583405449, 'entropy_norm': 0.9881090915741207, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
3789,11,False,"As a patient, I would like to update patient info to ensure compliance",The system shall allow a patient to update personal information fields to maintain regulatory compliance.,The system shall allow patients to update personal information fields to maintain data accuracy and regulatory compliance.,The system shall allow patients to update personal information fields to maintain data accuracy and regulatory compliance.,"[np.int64(747), np.int64(751), np.int64(798)]","['Patient Status - (Select from list of status options populating from Patient Status Master) suppose the status is Referral then the system will have the provision to capture Referred To and Reason for Referral, the reason for Referral should be populated from Referral master.', 'The authorized user can alter / amend the Claim if required.', 'There must be a means to update the case diagnosis either manually or automatically if the case definition changes during an event.']",0.8513315409440796,0.6636319081589945,0.6636319081589945,True,True,True,"{'RQI': 0.8513315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6636319081589945, 'entropy': 3.96981578242681, 'entropy_norm': 0.9924539456067025, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6636319081589945, 'entropy': 3.96981578242681, 'entropy_norm': 0.9924539456067025, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
969,11,False,"As a customer, I want to download statements so that I can comply with regulations",The system shall provide a download function for customer statements in compliance with regulatory requirements.,The system shall allow customers to download regulatory compliance statements in supported formats on demand.,The system shall allow customers to download regulatory compliance statements in supported formats on demand.,"[np.int64(475), np.int64(27), np.int64(1725)]","['Outputs Temperature Data Generate Reports (SRS-018) Introduction The THEMAS shall provide the ability for the supervisor to select between two different types of reports: 1) the operational history of the THEMAS system for the past twelve months and 2) a statistical summary for a…', 'Any access to cases, and all other activities involving the cases and related documents or data should also need to be stored in the audit trail to ensure legal admissibility and to assist in data recovery.', 'Feature: Retrieving attestations on demand The VCD system MUST provide a functionally to check whether a contracting authority has sufficient rights and has been mandated by the economic operator to retrieve attestations.']",0.85,0.85,0.85,True,True,True,"{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
1223,11,False,"As a bank customer, I want to download statements so that I can improve security","The system shall allow bank customers to download statements in a secure, authenticated manner.","The system shall allow customers to download statements in secure, encrypted formats directly from the bank's digital platform.","The system shall allow customers to download statements in secure, encrypted formats directly from the bank's digital platform.","[np.int64(1499), np.int64(1024), np.int64(834)]","['Stimulus/Response Sequences Data Flow Basic Data Flow User opens KeePass User types a password, user name, URL, word of notes, title or group that exist in the database The list of data related to search word are appeared in the main window Alternative Data Flows Alternative Data…', 'Measures should be taken to reduce the risk of theft of radio equipment.', 'Electronic questionnaires should provide the capability to accept digital signatures.']",0.8500000000000001,0.8509806164097928,0.8509806164097928,True,True,True,"{'RQI': 0.8500000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8509806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8509806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
3128,11,True,"As a nurse, I need to update system so that I have better enhance safety",The system shall allow nurses to update patient safety parameters in real time with immediate validation and error alerts.,The system shall support real-time safety parameter updates based on nurse-validated clinical data inputs.,The system shall support real-time safety parameter updates based on nurse-validated clinical data inputs.,"[np.int64(141), np.int64(193), np.int64(1480)]","['The system shall be easily updatable for fixes and patches.', 'They shall also monitor general performance and system safety.', 'Confirmation The driver’s approval/validation that new data/information shall be taken into account by the system.']",0.6625000000000001,0.85,0.85,True,True,True,"{'RQI': 0.6625000000000001, 'entropy': 4.247927513443585, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.85, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
6699,11,True,"As a user, I want to add to cart in order to make informed decisions",The system shall allow a user to add items to the cart to confirm purchase decisions.,The system shall allow users to add items to their cart to confirm product availability and pricing before proceeding to checkout.,The system shall allow users to add items to their cart to confirm product availability and pricing before proceeding to checkout.,"[np.int64(161), np.int64(163), np.int64(48)]","['Add Item To Cart Goal Customer adds item(s) in the cart Actors: Customer Weborder System Preconditions: The customer must be logged-in on the system.', 'Customer must have item(s) in the shopping cart.', 'Minimizing navigation effort: The number of navigation steps needed to reach a certain piece of content should be minimized as long as different mental models, navigation strategies and tasks of the user are taken into account.']",0.8549704979556284,0.668203698252166,0.668203698252166,True,True,True,"{'RQI': 0.8549704979556284, 'entropy': 3.5778195311147827, 'entropy_norm': 0.9668633469624773, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.668203698252166, 'entropy': 4.011365041826379, 'entropy_norm': 0.9619753449855598, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.668203698252166, 'entropy': 4.011365041826379, 'entropy_norm': 0.9619753449855598, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
4359,11,False,"As a store owner, I want to checkout so that I can complete purchase",The system shall allow a store owner to complete a purchase by processing a checkout action.,The system shall process a checkout transaction when a valid order is submitted by an authenticated store owner.,The system shall process a checkout transaction when a valid order is submitted by an authenticated store owner.,"[np.int64(163), np.int64(173), np.int64(161)]","['Customer must have item(s) in the shopping cart.', 'Actors: Sales Person Weborder System Preconditions: Sales Person account must already be registered.', 'Add Item To Cart Goal Customer adds item(s) in the cart Actors: Customer Weborder System Preconditions: The customer must be logged-in on the system.']",0.8541184257739095,0.7410513472060227,0.7410513472060227,True,True,True,"{'RQI': 0.8541184257739095, 'entropy': 3.702819531114783, 'entropy_norm': 0.9725438281739368, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.7410513472060227, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}","{'RQI': 0.7410513472060227, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",False
701,11,False,"As a bank customer, I would like to transfer funds to meet financial goals",The system shall allow a bank customer to initiate a fund transfer to achieve a specified financial goal.,The system shall enable customers to initiate fund transfers to specified accounts for designated financial objectives.,The system shall enable customers to initiate fund transfers to specified accounts for designated financial objectives.,"[np.int64(166), np.int64(1343), np.int64(145)]","['Add User Goal Register a new customer, sales person, or administrator account with the system Actors: Administrator Weborder System Preconditions: Administrator must be able to access the weborder system via a web browser with HTTPS.', 'M Transfer to Shunting on driver’s selection shall only be possible when stationary.', 'The system shall be easy to migrate or backed up via another usb drive.']",0.8543091988110827,0.8512243980792947,0.8512243980792947,True,True,True,"{'RQI': 0.8543091988110827, 'entropy': 3.7946534735443422, 'entropy_norm': 0.9712720079261152, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8512243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8512243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
7505,11,False,"As a service representative, I want to upgrade plan so that I can optimize performance with detailed specifications and comprehensive requirements",The system shall allow service representatives to upgrade plans with detailed specifications and comprehensive requirements.,The system shall allow service representatives to upgrade plans with detailed specifications and comprehensive performance requirements.,The system shall allow service representatives to upgrade plans with detailed specifications and comprehensive performance requirements.,"[np.int64(109), np.int64(401), np.int64(1704)]","['Later if the account needs to be upgraded the administrator can accomplish this via the administrator interface.', 'Outputs Operational Parameters Load Utilization Parameters (SRS -003) Introduction There shall be a maximum number of heating or cooling u nits that can be on at any given time.', 'Requirements: Advanced VCD creation service A VCD system MUST provide a user-interface to the economic operator to initiate the creation of a VCD advanced package.']",0.6625,0.6625000000000001,0.6625000000000001,True,True,True,"{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
11610,11,True,"As a shopper, I would like to manage products to track delivery with detailed specifications and comprehensive requirements",The system shall display product delivery tracking with specified details and documented requirements.,"The system shall record delivery details including vehicle ID, driver name, schedule, and product specifications for each shipment.","The system shall record delivery details including vehicle ID, driver name, schedule, and product specifications for each shipment.","[np.int64(794), np.int64(163), np.int64(173)]","['Travel history data to be collected for an animal or object should include shipping invoices, animal shelter delivery and adoption receipts, and delivery schedules (including delivery vehicle and driver information).', 'Customer must have item(s) in the shopping cart.', 'Actors: Sales Person Weborder System Preconditions: Sales Person account must already be registered.']",0.6625,0.6625,0.6625,True,True,True,"{'RQI': 0.6625, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 4.169925001442313, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 4.169925001442313, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
5990,11,False,"As a seller, I need to add to cart so that I can track delivery",The system shall allow a seller to add items to their cart to track delivery status.,The system shall allow a seller to add items to the cart to enable delivery tracking.,The system shall allow a seller to add items to cart to track delivery.,"[np.int64(161), np.int64(163), np.int64(1369)]","['Add Item To Cart Goal Customer adds item(s) in the cart Actors: Customer Weborder System Preconditions: The customer must be logged-in on the system.', 'Customer must have item(s) in the shopping cart.', 'M It shall be possible to send information on adhesion conditions from trackside.']",0.8541184257739095,0.8549704979556284,0.8549055910720017,True,True,True,"{'RQI': 0.8541184257739095, 'entropy': 3.702819531114783, 'entropy_norm': 0.9725438281739368, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8549704979556284, 'entropy': 3.5778195311147827, 'entropy_norm': 0.9668633469624773, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8549055910720017, 'entropy': 3.4677201004744993, 'entropy_norm': 0.9672960595199888, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",True
10700,11,False,"As a healthcare provider, I want to generate lab report so that I can ensure compliance",The system shall generate lab reports automatically to verify regulatory compliance requirements.,The system shall generate lab reports upon specimen submission to ensure regulatory compliance.,The system shall generate lab reports upon specimen submission to ensure regulatory compliance.,"[np.int64(821), np.int64(788), np.int64(386)]","['Systems supporting OM must be able to create a laboratory test request for a specimen/sample or group of specimens/samples.', 'Data describing the health event should be captured, including the reason for the investigation, the category of event (e.g.', 'The system should provide information in the form of reports to the supervisor so that the system can be run efficiently.']",0.85,0.85,0.85,True,True,True,"{'RQI': 0.85, 'entropy': 3.584962500721157, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
563,11,False,"As a account holder, I would like to apply for loan to improve security",The system shall allow an account holder to submit a loan application for security improvement purposes.,The system shall allow account holders to submit loan applications for security improvements through the dedicated loan portal.,The system shall allow account holders to submit loan applications for security improvements through the dedicated loan portal.,"[np.int64(166), np.int64(1024), np.int64(22)]","['Add User Goal Register a new customer, sales person, or administrator account with the system Actors: Administrator Weborder System Preconditions: Administrator must be able to access the weborder system via a web browser with HTTPS.', 'Measures should be taken to reduce the risk of theft of radio equipment.', 'The System must allow changes to security attributes for groups or users (such as access rights, security level, privileges, password allocation and management) to be made only by super-user.']",0.85,0.8519611457792466,0.8519611457792466,True,True,True,"{'RQI': 0.85, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8519611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8519611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
428,11,False,"As a customer, I want to download statements so that I can track spending with detailed specifications and comprehensive requirements",The system shall allow customers to download statements with specified spending details and complete transaction data.,The system shall generate downloadable statements with detailed transaction specifications and complete spending records.,The system shall generate downloadable statements with detailed transaction specifications and complete spending records.,"[np.int64(475), np.int64(497), np.int64(16)]","['Outputs Temperature Data Generate Reports (SRS-018) Introduction The THEMAS shall provide the ability for the supervisor to select between two different types of reports: 1) the operational history of the THEMAS system for the past twelve months and 2) a statistical summary for a…', 'Generate language (natural language) and charset values Check conformance Well-formed Validate Extract views of data Disassemble document to materialize different query results into different tree structure Render Interrogate document Transmit sufficient metadata to construct alt…', 'The System must at a minimum be able to provide reports for actions on cases organised: By case; By user; In chronological sequence.']",0.6625000000000001,0.6625000000000001,0.6625000000000001,True,True,True,"{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
5171,11,True,"As a customer, I would like to update inventory to find desired items",The system shall update inventory records to reflect desired item selections.,The system shall allow customers to update inventory search criteria to locate desired items.,The system shall allow customers to update inventory search criteria to locate desired items.,"[np.int64(163), np.int64(112), np.int64(114)]","['Customer must have item(s) in the shopping cart.', 'The system shall use SQL based database to store inventory information.', 'User Documentation Shall install online help for users via the web interface Shall deliver Operations and Maintenance manual, Users Guide book, and Installation Instructions for the Administrator.']",0.6,0.8514569324868784,0.8514569324868784,False,True,True,"{'RQI': 0.6, 'entropy': 3.4594316186372978, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.08333333333333333, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
